Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
236,465,0,7.697394914,0,0,2.88,80927.72,62,-0.12,-68.64,88902,0,0.19,619,0,0
237,471,0,33.47195423,0,0,2.88,80572.74,62.3,-0.12,-68.61,88902,0,0.19,624,0,0
238,477,0,0.356872133,0,0,2.88,80238.13,62.57,-0.12,-68.58,88902,0,0.19,628,0,0
239,482,0,17.25633849,0,0,2.88,79868.11,62.86,-0.12,-68.55,88902,0,0.19,632,0,0
240,488,0,92.8766251,0,0,2.88,79519.6,63.14,-0.12,-68.53,88902,0,0.19,636,0,0
241,494,0,84.70080146,0,0,2.88,79134.51,63.43,-0.12,-68.5,88902,0,0.19,641,0,0
242,499,0,39.65741271,0,0,2.88,78772.07,63.7,-0.12,-68.47,88901,0,0.19,645,0,0
243,505,0,9.389554394,0,0,2.88,78371.87,64,-0.12,-68.45,88901,0,0.19,650,0,0
244,511,0,78.96252577,0,0,2.88,77995.47,64.28,-0.12,-68.42,88901,0,0.19,654,0,0
245,517,0,45.55706577,0,0,2.88,77580.14,64.57,-0.12,-68.39,88901,0,0.19,659,0,0
246,523,0,19.4776421,0,0,2.88,77189.75,64.85,-0.12,-68.36,88901,0,0.19,664,0,0
247,529,0,59.85479299,0,0,2.88,76759.24,65.15,-0.12,-68.34,88901,0,0.19,669,0,0
248,535,0,9.583427206,0,0,2.88,76354.83,65.43,-0.12,-68.31,88901,0,0.19,673,0,0
249,541,0,66.48773281,0,0,2.88,75909.11,65.73,-0.12,-68.28,88901,0,0.19,678,0,0
250,547,0,36.87936264,0,0,2.88,75490.65,66.01,-0.12,-68.25,88901,0,0.19,683,0,0
251,554,0,34.96704089,0,0,2.88,75029.68,66.31,-0.12,-68.23,88901,0,0.19,688,0,0
252,560,0,7.92779139,0,0,2.88,74597.13,66.59,-0.12,-68.2,88901,0,0.19,693,0,0
253,566,0,39.11574445,0,0,2.88,74130.11,66.88,-0.12,-68.17,88901,0,0.19,699,0,0
254,572,0,88.80445559,0,0,2.88,73664.81,67.18,-0.12,-68.14,88900,0,0.19,704,0,0
255,579,0,11.90760511,0,0,2.88,73192.14,67.47,-0.12,-68.11,88900,0,0.19,709,0,0
256,585,0,49.04250664,0,0,2.88,72712.09,67.76,-0.12,-68.09,88900,0,0.19,714,0,0
257,592,0,59.35192818,0,0,2.88,72224.64,68.06,-0.12,-68.06,88900,0,0.19,719,0,0
258,598,0,7.489711407,0,0,2.88,71729.79,68.35,-0.12,-68.03,88900,0,0.19,725,0,0
259,604,0,95.36215458,0,0,2.88,71227.52,68.65,-0.12,-68,88900,0,0.19,730,0,0
260,611,0,43.16220003,0,0,2.88,70717.83,68.94,-0.12,-67.97,88900,0,0.19,736,0,0
261,618,0,6.155344311,0,0,2.88,70200.7,69.24,-0.12,-67.95,88900,0,0.19,741,0,0
262,624,0,81.28383221,0,0,2.88,69676.13,69.54,-0.12,-67.92,88900,0,0.19,747,0,0
272,694,0,77.9238264,0,0,0.99,63761.46,72.69,-0.13,-67.62,88825,0,0.19,806,0,0
273,698,0,45.17610417,0,0,0.99,63421,72.86,-0.13,-67.6,88824,0,0.19,810,0,0
274,705,0,34.08850914,0,0,0.99,62807.12,73.16,-0.13,-67.57,88822,0,0.19,816,0,0
275,712,0,52.91182456,0,0,0.99,62185.64,73.47,-0.13,-67.54,88820,0,0.19,822,0,0
276,719,0,12.37795458,0,0,0.99,61556.57,73.78,-0.13,-67.51,88818,0,0.19,828,0,0
277,726,0,52.77556861,0,0,0.99,60919.88,74.09,-0.13,-67.48,88815,0,0.19,834,0,0
278,733,0,95.51082307,0,0,0.99,60275.57,74.4,-0.13,-67.45,88812,0,0.19,840,0,0
279,740,0,19.24356321,0,0,0.99,59623.63,74.71,-0.13,-67.42,88809,0,0.19,846,0,0
280,747,0,52.80437463,0,0,0.99,58964.04,75.03,-0.13,-67.39,88805,0,0.19,853,0,0
281,754,0.01,48.4116143,0,0,0.99,58296.79,75.34,-0.13,-67.36,88800,0,0.19,859,0,0
282,761,0.01,10.11637549,0,0,0.99,57621.88,75.65,-0.13,-67.33,88795,0,0.19,865,0,0
283,769,0.01,68.41037114,0,0,0.99,56939.29,75.97,-0.13,-67.3,88790,0,0.19,872,0,0
284,776,0.01,88.81161944,0,0,0.99,56249.02,76.28,-0.13,-67.27,88784,0,0.19,878,0,0
285,783,0.01,2.469438379,0,0,0.99,55551.05,76.6,-0.13,-67.24,88777,0,0.19,885,0,0.01
286,790,0.01,89.97103251,0,0,0.99,54845.37,76.92,-0.13,-67.21,88769,0,0.19,891,0,0.01
287,798,0.01,68.46027349,0,0,0.99,54131.98,77.24,-0.13,-67.18,88760,0,0.19,897,0,0.01
288,805,0.01,72.56222453,0,0,0.99,53410.87,77.56,-0.13,-67.15,88750,0,0.19,904,0,0.01
289,812,0.01,21.09705804,0,0,0.99,52682.03,77.88,-0.13,-67.12,88739,0,0.19,911,0,0.01
290,819,0.01,84.42304945,0,0,0.99,51945.46,78.2,-0.13,-67.09,88726,0,0.19,917,0,0.01
291,827,0.02,6.872970261,0,0,0.99,51201.16,78.53,-0.13,-67.06,88711,0,0.19,924,0,0.01
292,834,0.02,45.60272439,0,0,0.99,50449.13,78.85,-0.13,-67.03,88694,0,0.19,930,0,0.01
293,841,0.02,39.63961693,0,0,0.99,49689.37,79.18,-0.13,-67,88674,0,0.19,937,0,0.02
294,849,0.02,17.49464902,0,0,0.99,48921.89,79.51,-0.13,-66.97,88651,0,0.19,943,0,0.02
295,856,0.03,46.16672948,0,0,0.99,48146.69,79.83,-0.13,-66.93,88625,0,0.19,950,0,0.02
296,863,0.03,26.69845967,0,0,0.99,47363.79,80.16,-0.13,-66.9,88595,0,0.19,957,0,0.02
297,871,0.03,48.38627788,0,0,0.99,46573.19,80.49,-0.13,-66.87,88561,0,0.19,963,0,0.03
298,878,0.04,19.95108145,0,0,0.99,45774.92,80.83,-0.13,-66.84,88522,0,0.19,970,0,0.03
299,885,0.04,24.87902726,0,0,0.99,44968.99,81.16,-0.13,-66.81,88477,0,0.19,977,0,0.04
300,892,0.05,70.9321989,0,0,0.99,44171.78,81.48,-0.13,-66.78,88427,0,0.19,983,0,0.04
301,900,0.06,47.93056719,0,0,0.99,43317.79,81.83,-0.13,-66.74,88367,0,0.19,990,0,0.05
302,907,0.06,78.07373325,0,0,0.99,42522.24,82.16,-0.13,-66.71,88303,0,0.19,996,0,0.05
303,914,0.07,12.97033535,0,0,0.99,41669.4,82.5,-0.13,-66.68,88224,0,0.19,1003,0,0.06
304,921,0.08,82.65184224,0,0,0.99,40842.71,82.83,-0.13,-66.65,88137,0,0.19,1009,0,0.07
305,928,0.1,36.61936899,0,0,0.99,39974.77,83.18,-0.13,-66.62,88032,0,0.19,1016,0,0.08
306,935,0.11,6.587252168,0,0,0.99,39133.75,83.51,-0.13,-66.58,87915,0,0.19,1022,0,0.09
307,942,0.13,64.98825919,0,0,0.99,38251.11,83.86,-0.13,-66.55,87772,0,0.19,1028,0,0.1
308,948,0.15,99.52105199,0,0,0.99,37378.71,84.2,-0.13,-66.52,87608,0,0.19,1034,0,0.12
309,955,0.18,57.46814052,0,0,0.99,36499.49,84.54,-0.13,-66.48,87413,0,0.19,1040,0,0.14
310,961,0.21,54.64679083,0,0,0.99,35631.47,84.88,-0.13,-66.45,87185,0,0.19,1045,0,0.16
311,966,0.25,20.19530916,0,0,0.99,34721.58,85.23,-0.13,-66.42,86902,0,0.19,1050,0,0.18
312,972,0.29,58.93753105,0,0,0.99,33823.52,85.57,-0.13,-66.39,86570,0,0.19,1055,0,0.21
313,977,0.35,11.88493712,0,0,0.99,32901.79,85.93,-0.13,-66.35,86164,0,0.19,1060,0,0.25
314,981,0.41,37.62539587,0,0,0.99,32029.49,86.26,-0.13,-66.32,85709,0,0.19,1063,0,0.28
315,985,0.5,91.34828623,0,0,0.99,31079.89,86.62,-0.13,-66.29,85121,0,0.19,1066,0,0.33
316,987,0.59,92.85296209,0,0,0.99,30181.4,86.96,-0.13,-66.25,84458,0,0.19,1068,0,0.39
317,989,0.71,73.83444514,0,0,0.99,29243.36,87.31,-0.13,-66.22,83631,0,0.19,1070,0,0.46
318,989,0.85,64.49540385,0,0,0.99,28340.41,87.64,-0.13,-66.19,82679,0,0.19,1070,0,0.54
319,988,1.01,72.61343011,0,0,0.99,27418.61,87.99,-0.13,-66.16,81520,0,0.19,1068,0,0.64
320,985,1.2,78.96930256,0,0,0.99,26516.32,88.32,-0.13,-66.12,80174,0,0.19,1065,0,0.75
321,980,1.44,89.72880871,0,0,0.99,25561.87,88.67,-0.13,-66.09,78486,0,0.19,1059,0,0.89
322,973,1.68,92.62602373,0,0,0.99,24667.46,89,-0.13,-66.06,76635,0,0.19,1052,0,1.05
323,963,1.96,13.43134655,0,0,0.99,23762.06,89.33,-0.13,-66.03,74463,0,0.18,1041,0,1.24
324,950,2.28,88.83606439,0,0,0.99,22866.6,89.65,-0.13,-66,71986,0,0.18,1028,0,1.47
325,934,2.62,68.98795031,0,0,0.99,21984.02,89.97,-0.13,-65.97,69194,0,0.18,1012,0,1.74
326,914,2.98,10.35830097,0,0,0.99,21117.49,90.28,-0.13,-65.94,66094,0,0.18,992,0,2.05
327,891,3.35,58.2425594,0,0,0.99,20270.36,90.58,-0.13,-65.91,62714,0,0.18,968,0,2.41
328,865,3.71,50.48543299,0,0,0.99,19462.26,90.87,-0.13,-65.88,59173,0,0.18,942,0,2.81
329,833,4.08,55.10619971,0,0,0.99,18632.11,91.16,-0.13,-65.85,55226,0,0.18,911,0,3.3
330,801,4.39,29.84878597,0,0,0.99,17893.94,91.42,-0.13,-65.83,51477,0,0.18,878,0,3.81
331,764,4.67,49.61636455,0,0,0.99,17142.12,91.68,-0.13,-65.8,47463,0,0.17,842,0,4.41
332,726,4.87,34.92806319,0,0,0.99,16453.64,91.92,-0.13,-65.78,43661,0,0.17,804,0,5.05
333,685,5,32.64625328,0,0,0.99,15761.19,92.15,-0.13,-65.76,39771,0,0.17,763,0,5.78
334,646,5.03,45.69354317,0,0,0.99,15157.84,92.35,-0.13,-65.74,36388,0,0.17,724,0,6.5
335,604,4.99,75.74180095,0,0,0.99,14543.24,92.56,-0.13,-65.72,32999,0,0.17,683,0,7.34
336,566,4.92,19.41936234,0,0,0.99,14011.51,92.73,-0.13,-65.7,30145,0,0.16,645,0,8.15
337,525,5.06,21.81132246,0,0,0.99,13483.78,92.91,-0.13,-65.69,27305,0,0.16,605,0,9.04
338,483,5.3,95.48032115,0,0,0.99,13014.42,93.06,-0.13,-65.67,24691,0,0.16,565,0,9.91
339,438,5.42,60.95708061,0,0,0.99,12567.21,93.2,-0.13,-65.66,22146,0,0.16,521,0,10.82
340,396,5.24,71.06277022,0,0,0.99,12177.76,93.32,-0.13,-65.65,19980,0,0.15,480,0,11.68
341,355,4.76,31.5351313,0,0,0.99,11805.23,93.43,-0.13,-65.64,18074,0,0.15,441,0,12.57
342,323,4.17,96.87822181,0,0,0.99,11494.22,93.52,-0.13,-65.63,16678,0,0.15,411,0,13.36
343,299,2.83,67.84017191,0,0,0.99,11191.25,93.61,-0.13,-65.62,15643,0,0.15,388,0,14.18
344,287,1.87,17.09162125,0,0,0.99,10909.84,93.69,-0.13,-65.61,15035,0,0.14,377,0,14.98
345,281,1.47,22.35415588,0,0,0.99,10636.01,93.76,-0.13,-65.6,14593,0,0.14,370,0,15.81
346,277,1.29,31.89517248,0,0,0.99,10366.39,93.83,-0.13,-65.6,14223,0,0.14,365,0,16.67
347,274,1.19,19.1117416,0,0,0.99,10099.44,93.9,-0.13,-65.59,13889,0,0.14,362,0,17.57
348,272,1.14,68.19156674,0,0,0.99,9834.33,93.96,-0.13,-65.58,13575,0,0.14,359,0,18.51
349,270,1.11,76.95276526,0,0,0.99,9565.38,94.03,-0.13,-65.58,13265,0,0.14,356,0,19.51
350,269,1.1,47.08709612,0,0,0.99,9313.37,94.08,-0.13,-65.57,12979,0,0.14,354,0,20.5
351,267,1.09,88.22747017,0,0,0.99,9041.45,94.15,-0.13,-65.57,12673,0,0.14,352,0,21.63
352,266,1.09,2.516164799,0,0,0.99,8791.43,94.2,-0.13,-65.56,12393,0,0.14,349,0,22.71
353,265,1.07,52.32847311,0,0,0.99,8521.55,94.26,-0.13,-65.56,12094,0,0.14,347,0,23.94
354,264,1.06,25.67154698,0,0,0.99,8273.16,94.31,-0.13,-65.55,11824,0,0.14,346,0,25.12
355,263,1.06,35.47703221,0,0,0.99,8004.8,94.36,-0.13,-65.55,11532,0,0.14,344,0,26.45
356,261,1.07,21.74353939,0,0,0.99,7757.79,94.4,-0.13,-65.54,11260,0,0.14,342,0,27.72
357,260,1.09,7.116425756,0,0,0.99,7496.25,94.45,-0.13,-65.54,10967,0,0.14,340,0,29.12
358,259,1.11,60.27906404,0,0,0.99,7246.06,94.5,-0.13,-65.53,10681,0,0.14,338,0,30.51
359,257,1.13,91.08478719,0,0,0.99,6986.99,94.54,-0.13,-65.53,10380,0,0.14,336,0,32.01
360,255,1.15,39.15706983,0,0,0.99,6734.48,94.58,-0.13,-65.53,10083,0,0.14,333,0,33.52
361,253,1.16,45.96093352,0,0,0.99,6483.58,94.62,-0.13,-65.52,9785,0,0.14,331,0,35.08
362,251,1.17,1.774220331,0,0,0.99,6239.37,94.66,-0.13,-65.52,9491,0,0.14,328,0,36.66
363,249,1.18,54.91025033,0,0,0.99,5987.04,94.7,-0.13,-65.51,9186,0,0.14,326,0,38.35
364,247,1.18,41.6769056,0,0,0.99,5746.47,94.73,-0.13,-65.51,8894,0,0.14,323,0,40.02
365,245,1.19,96.31140339,0,0,0.99,5498.06,94.77,-0.13,-65.51,8591,0,0.14,321,0,41.81
366,243,1.19,19.18556866,0,0,0.99,5261.34,94.8,-0.13,-65.51,8301,0,0.14,318,0,43.57
367,240,1.19,22.01898586,0,0,0.99,5012.26,94.83,-0.13,-65.5,7996,0,0.14,316,0,45.49
368,238,1.2,74.89520991,0,0,0.99,4784.3,94.86,-0.13,-65.5,7716,0,0.14,314,0,47.31
369,236,1.2,52.80400993,0,0,0.99,4539.47,94.89,-0.13,-65.5,7416,0,0.14,311,0,49.32
370,234,1.2,82.01454882,0,0,0.99,4310.81,94.92,-0.13,-65.49,7135,0,0.14,309,0,51.26
371,232,1.2,11.9017798,0,0,0.99,4074.92,94.94,-0.13,-65.49,6846,0,0.14,306,0,53.33
372,230,1.2,52.7110159,0,0,0.99,3854.84,94.97,-0.13,-65.49,6576,0,0.14,304,0,55.33
373,227,1.2,98.68209276,0,0,0.99,3618.55,94.99,-0.13,-65.49,6287,0,0.14,302,0,57.53
374,225,1.19,60.10427834,0,0,0.99,3402.37,95.02,-0.13,-65.48,6023,0,0.13,299,0,59.61
375,223,1.19,95.56734615,0,0,0.99,3174.72,95.04,-0.13,-65.48,5745,0,0.13,297,0,61.87
376,221,1.19,21.56486128,0,0,0.99,2957.96,95.06,-0.13,-65.48,5481,0,0.13,295,0,64.08
377,219,1.19,34.69395534,0,0,0.99,2734.39,95.08,-0.13,-65.48,5209,0,0.13,293,0,66.43
378,217,1.19,91.99146539,0,0,0.99,2517.2,95.1,-0.13,-65.48,4945,0,0.13,291,0,68.78
379,215,1.19,49.82575023,0,0,0.99,2297.71,95.12,-0.13,-65.47,4679,0,0.13,289,0,71.22
380,213,1.19,75.61562306,0,0,0.99,2093.01,95.13,-0.13,-65.47,4430,0,0.13,287,0,73.56
381,211,1.2,27.78897083,0,0,0.99,1873.31,95.15,-0.13,-65.47,4163,0,0.13,285,0,76.14
382,207,1.57,24.87723721,0,0,0.99,1672.98,95.17,-0.13,-65.47,3878,0,0.13,281,0,78.55
383,196,2.04,8.556309437,0,0,0.99,1463.63,95.18,-0.13,-65.47,3449,0,0.13,273,0,81.15
384,188,1.92,11.01096678,0,0,0.99,1279.68,95.19,-0.13,-65.47,3092,0,0.13,266,0,83.48
385,180,1.82,47.42833753,0,0,0.99,1089.04,95.21,-0.13,-65.47,2748,0,0.13,259,0,85.96
386,172,1.77,30.660595,0,0,0.99,917.22,95.22,-0.13,-65.47,2436,0,0.13,253,0,88.24
387,164,1.98,24.9539715,0,0,0.99,749.43,95.23,-0.13,-65.46,2126,0,0.13,247,0,90.52
388,146,3.16,87.21037904,0,0,0.99,593.57,95.24,-0.13,-65.46,1694,0,0.13,235,0,92.68
389,94,8.34,54.91528378,0,0,0.99,469.04,95.24,-0.13,-65.46,921,0,0.13,203,0,94.45
390,45,4.75,39.87774024,0,0,0.99,403.74,95.25,-0.13,-65.46,507,0,0.13,183,0,95.39
391,22,2.85,4.477170714,0,0,0.99,371.59,95.25,-0.13,-65.46,397,0,0.13,177,0,95.86
392,13,1.8,37.50220894,0,0,0.99,354.7,95.25,-0.13,-65.46,363,0,0.13,176,0,96.11
393,8,1.48,15.36764353,0,0,0.99,344.03,95.25,-0.13,-65.46,348,0,0.13,175,0,96.26
394,6,1.21,49.29344851,0,0,0.99,337.09,95.25,-0.13,-65.46,339,0,0.13,175,0,96.36
395,6,0.96,27.43402846,0,0,0.99,331.54,95.25,-0.13,-65.46,333,0,0.13,175,0,96.44
396,6,1,36.02152589,0,0,0.99,326.15,95.25,-0.13,-65.46,328,0,0.13,175,0,96.52
397,6,0.99,13.83170855,0,0,0.99,320.5,95.25,-0.13,-65.46,322,0,0.13,175,0,96.6
398,6,1.01,1.431065182,0,0,0.99,315.02,95.25,-0.13,-65.46,317,0,0.13,175,0,96.68
399,5,0.98,45.99815968,0,0,0.99,309.45,95.25,-0.13,-65.46,311,0,0.13,175,0,96.76
400,5,1.01,85.95620544,0,0,0.99,304.06,95.25,-0.13,-65.46,306,0,0.13,175,0,96.84
401,6,0.98,70.34052185,0,0,0.99,298.38,95.25,-0.13,-65.46,300,0,0.13,175,0,96.92
402,5,0.98,12.92094104,0,0,0.99,293.04,95.25,-0.13,-65.46,295,0,0.13,175,0,97
403,5,1,34.70427533,0,0,0.99,287.62,95.25,-0.13,-65.46,289,0,0.13,175,0,97.08
404,5,0.99,25.47603363,0,0,0.99,282.34,95.25,-0.13,-65.46,284,0,0.13,175,0,97.15
405,6,1,84.77240951,0,0,0.99,276.84,95.25,-0.13,-65.46,279,0,0.13,175,0,97.23
406,5,0.98,67.75162319,0,0,0.99,271.44,95.25,-0.13,-65.46,273,0,0.13,175,0,97.31
407,6,0.98,4.508998712,0,0,0.99,265.91,95.25,-0.13,-65.46,268,0,0.13,175,0,97.39
408,5,1.02,2.836841378,0,0,0.99,260.36,95.25,-0.13,-65.46,262,0,0.13,175,0,97.47
409,6,0.94,91.46743003,0,0,0.99,254.93,95.25,-0.13,-65.46,257,0,0.13,175,0,97.55
410,5,0.97,0.595503769,0,0,0.99,249.41,95.25,-0.13,-65.46,251,0,0.13,175,0,97.63
411,5,1.07,74.81880296,0,0,0.99,243.83,95.25,-0.13,-65.46,245,0,0.13,175,0,97.71
412,5,1.02,48.26863732,0,0,0.99,238.35,95.25,-0.13,-65.46,240,0,0.13,175,0,97.79
413,5,1.06,24.26123134,0,0,0.99,232.82,95.25,-0.13,-65.46,234,0,0.13,175,0,97.87
414,6,1,69.2938969,0,0,0.99,227.31,95.25,-0.13,-65.46,229,0,0.13,175,0,97.95
415,6,1,48.8619275,0,0,0.99,221.74,95.25,-0.13,-65.46,223,0,0.13,175,0,98.04
416,5,0.94,46.62478609,0,0,0.99,216.39,95.25,-0.13,-65.46,218,0,0.13,175,0,98.11
417,5,1,95.61236613,0,0,0.99,210.93,95.25,-0.13,-65.46,213,0,0.13,175,0,98.19
418,5,1.07,87.94622914,0,0,0.99,205.36,95.25,-0.13,-65.46,207,0,0.13,175,0,98.28
419,5,0.96,57.99814104,0,0,0.99,199.96,95.25,-0.13,-65.46,202,0,0.13,175,0,98.35
420,5,1.06,58.76436281,0,0,0.99,194.47,95.25,-0.13,-65.46,196,0,0.13,175,0,98.44
421,6,1,3.39852049,0,0,0.99,188.97,95.25,-0.13,-65.46,191,0,0.13,175,0,98.52
422,5,0.98,44.95630041,0,0,0.99,183.59,95.25,-0.13,-65.46,185,0,0.13,175,0,98.6
423,5,0.96,47.78736332,0,0,0.99,178.26,95.25,-0.13,-65.46,180,0,0.13,175,0,98.67
424,5,1.03,92.1524895,0,0,0.99,172.83,95.25,-0.13,-65.46,174,0,0.13,175,0,98.75
425,5,0.96,56.02754179,0,0,0.99,167.53,95.25,-0.13,-65.46,169,0,0.13,175,0,98.83
426,5,1.03,31.54923747,0,0,0.99,162.07,95.25,-0.13,-65.46,164,0,0.13,175,0,98.91
427,5,1.02,33.5018301,0,0,0.99,156.62,95.25,-0.13,-65.46,158,0,0.13,175,0,98.99
428,6,1.04,26.75840388,0,0,0.99,150.97,95.25,-0.13,-65.46,153,0,0.13,175,0,99.08
429,6,0.95,98.7595007,0,0,0.99,145.43,95.25,-0.13,-65.46,147,0,0.13,175,0,99.16
430,5,1.05,7.722715083,0,0,0.99,140.21,95.25,-0.13,-65.46,142,0,0.13,175,0,99.23
431,6,1,47.66834587,0,0,0.99,134.55,95.25,-0.13,-65.46,136,0,0.13,175,0,99.32
432,6,0.97,97.59261914,0,0,0.99,129.28,95.25,-0.13,-65.46,131,0,0.13,175,0,99.4
433,5,0.95,92.57900009,0,0,0.99,123.72,95.25,-0.13,-65.46,125,0,0.13,175,0,99.48
434,5,0.98,40.55527534,0,0,0.99,118.56,95.25,-0.13,-65.46,120,0,0.13,175,0,99.55
435,5,1,37.21309359,0,0,0.99,113.09,95.25,-0.13,-65.46,115,0,0.13,175,0,99.63
436,6,1.01,95.75999074,0,0,0.99,107.84,95.25,-0.13,-65.46,110,0,0.13,175,0,99.71
437,5,1.03,66.21943299,0,0,0.99,102.15,95.25,-0.13,-65.46,104,0,0.13,175,0,99.8
438,5,1.02,42.53518964,0,0,0.99,96.93,95.25,-0.13,-65.46,99,0,0.13,175,0,99.87
439,5,0.96,56.57594646,0,0,0.99,91.5,95.25,-0.13,-65.46,93,0,0.13,175,0,99.96
440,5,1,11.74793276,0,0,0.99,86.18,95.25,-0.13,-65.46,88,0,0.13,175,0,100.03
441,5,1,43.00390703,0,0,0.99,80.65,95.25,-0.13,-65.46,82,0,0.13,175,0,100.12
442,5,1.01,22.17835657,0,0,0.99,75.34,95.25,-0.13,-65.46,77,0,0.13,175,0,100.2
443,5,1,47.77360976,0,0,0.99,69.83,95.25,-0.13,-65.46,71,0,0.13,175,0,100.28
444,5,1.06,9.477785869,0,0,0.99,64.44,95.25,-0.13,-65.46,66,0,0.13,175,0,100.36
445,6,1.01,20.22819478,0,0,0.99,58.85,95.25,-0.13,-65.46,61,0,0.13,175,0,100.44
446,5,1,6.966869583,0,0,0.99,53.51,95.25,-0.13,-65.46,55,0,0.13,175,0,100.52
447,5,1.02,61.44087068,0,0,0.99,47.93,95.25,-0.13,-65.46,50,0,0.13,175,0,100.6
448,5,0.95,96.08053181,0,0,0.99,42.68,95.25,-0.13,-65.46,44,0,0.13,175,0,100.68
449,5,0.98,21.31184995,0,0,0.99,37.17,95.25,-0.13,-65.46,39,0,0.13,175,0,100.76
450,5,1,16.96579326,0,0,0.99,31.85,95.25,-0.13,-65.46,33,0,0.13,175,0,100.84
451,6,0.99,60.00608544,0,0,0.99,26.16,95.25,-0.13,-65.46,28,0,0.13,175,0,100.93
452,5,0.98,52.27258454,0,0,0.99,21.01,95.25,-0.13,-65.46,23,0,0.13,175,0,101.01
453,5,1,44.53997392,0,0,0.99,15.58,95.25,-0.13,-65.46,17,0,0.13,175,0,101.09
454,5,0.99,85.67780931,0,0,0.99,10.61,95.25,-0.13,-65.46,12,0,0.13,175,0,101.16
455,5,0.97,80.88100515,0,0,0.99,5.08,95.25,-0.13,-65.46,7,0,0.13,175,0,101.25
456,3,1.57,69.20234728,0,0,0.99,-0.01,95.25,-0.13,-65.46,1,0,0.13,175,0,101.32
457,1,1.03,93.35633851,0,0,0.99,-0.04,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
458,0,0.89,34.89186059,0,0,0.99,0.14,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
459,0,1.05,38.23944335,0,0,0.99,-0.04,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
460,0,0.97,69.74828557,0,0,0.99,0.04,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
461,0,1,96.25615685,0,0,0.99,0.01,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
462,0,0.99,26.56331459,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
463,0,0.99,17.22112996,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
464,0,1,46.48700399,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
465,0,0.99,87.87307323,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
466,0,1,81.65242903,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
467,0,1,89.44872702,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
468,0,1,96.70853367,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
469,0,1,7.495977231,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
470,0,1,73.85653737,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
471,0,1,59.56637293,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
472,0,1,85.86439287,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
473,0,1,49.89350953,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
474,0,1,3.899323511,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
475,0,1,91.75192412,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
476,0,1,26.82419804,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
477,0,1,37.8884286,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
478,0,1,1.554366172,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32
479,0,1,7.278502869,0,0,0.99,0.02,95.25,-0.13,-65.46,0,0,0.13,175,0,101.32